filename,start_points,connection_points,branch_points
10__M_Left_little_finger.png,81,0,0
10__M_Left_little_finger.png,81,0,0
10__M_Left_little_finger.png,55,16,0
10__M_Left_little_finger.png,36,14,0
10__M_Left_little_finger.png,30,15,1
10__M_Left_little_finger.png,22,20,1
10__M_Left_little_finger.png,19,17,1
10__M_Left_little_finger.png,12,12,2
10__M_Left_little_finger.png,16,23,0
10__M_Left_little_finger.png,18,7,3
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,79,0,0
10__M_Left_middle_finger.png,57,6,0
10__M_Left_middle_finger.png,22,20,0
10__M_Left_middle_finger.png,16,22,0
10__M_Left_middle_finger.png,10,26,0
10__M_Left_middle_finger.png,13,18,1
10__M_Left_middle_finger.png,18,9,0
10__M_Left_middle_finger.png,12,9,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,79,0,0
10__M_Left_middle_finger.png,51,12,0
10__M_Left_middle_finger.png,30,18,3
10__M_Left_middle_finger.png,24,20,0
10__M_Left_middle_finger.png,13,22,1
10__M_Left_middle_finger.png,12,23,0
10__M_Left_middle_finger.png,12,15,2
10__M_Left_middle_finger.png,19,11,0
10__M_Left_middle_finger.png,8,3,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,49,20,0
10__M_Left_middle_finger.png,44,21,1
10__M_Left_middle_finger.png,22,21,2
10__M_Left_middle_finger.png,21,13,1
10__M_Left_middle_finger.png,12,20,0
10__M_Left_middle_finger.png,10,15,1
10__M_Left_middle_finger.png,12,4,0
10__M_Left_middle_finger.png,9,5,0
10__M_Left_middle_finger.png,12,5,0
10__M_Left_middle_finger.png,75,1,0
10__M_Left_middle_finger.png,52,4,0
10__M_Left_middle_finger.png,28,24,1
10__M_Left_middle_finger.png,27,13,0
10__M_Left_middle_finger.png,28,12,0
10__M_Left_middle_finger.png,8,12,0
10__M_Left_middle_finger.png,11,11,0
10__M_Left_middle_finger.png,5,6,0
10__M_Left_middle_finger.png,7,3,0
10__M_Left_middle_finger.png,12,7,0
10__M_Left_middle_finger.png,64,11,1
10__M_Left_middle_finger.png,46,10,1
10__M_Left_middle_finger.png,38,13,0
10__M_Left_middle_finger.png,20,21,0
10__M_Left_middle_finger.png,20,13,0
10__M_Left_middle_finger.png,12,18,0
10__M_Left_middle_finger.png,14,16,1
10__M_Left_middle_finger.png,11,8,0
10__M_Left_middle_finger.png,11,7,0
10__M_Left_middle_finger.png,6,2,0
10__M_Left_middle_finger.png,67,9,0
10__M_Left_middle_finger.png,60,5,0
10__M_Left_middle_finger.png,38,16,1
10__M_Left_middle_finger.png,27,20,0
10__M_Left_middle_finger.png,17,17,1
10__M_Left_middle_finger.png,14,15,0
10__M_Left_middle_finger.png,14,20,0
10__M_Left_middle_finger.png,10,9,1
10__M_Left_middle_finger.png,8,6,0
10__M_Left_middle_finger.png,10,5,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,48,17,1
10__M_Left_middle_finger.png,29,19,3
10__M_Left_middle_finger.png,18,25,1
10__M_Left_middle_finger.png,10,26,0
10__M_Left_middle_finger.png,7,22,0
10__M_Left_middle_finger.png,11,16,1
10__M_Left_middle_finger.png,20,7,1
10__M_Left_middle_finger.png,9,14,1
10__M_Left_middle_finger.png,6,6,1
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,50,14,0
10__M_Left_middle_finger.png,32,20,0
10__M_Left_middle_finger.png,30,23,0
10__M_Left_middle_finger.png,14,25,2
10__M_Left_middle_finger.png,17,15,2
10__M_Left_middle_finger.png,10,20,1
10__M_Left_middle_finger.png,14,13,1
10__M_Left_middle_finger.png,11,12,1
10__M_Left_middle_finger.png,13,8,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,78,0,0
10__M_Left_middle_finger.png,47,16,0
10__M_Left_middle_finger.png,35,19,0
10__M_Left_middle_finger.png,29,19,0
10__M_Left_middle_finger.png,24,19,0
10__M_Left_middle_finger.png,20,17,0
10__M_Left_middle_finger.png,14,15,1
10__M_Left_middle_finger.png,13,17,1
10__M_Left_middle_finger.png,14,9,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,81,0,0
10__M_Left_middle_finger.png,75,0,0
10__M_Left_middle_finger.png,56,11,0
10__M_Left_middle_finger.png,35,16,0
10__M_Left_middle_finger.png,22,18,2
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,13,0
10__M_Left_middle_finger.png,11,15,1
10__M_Left_middle_finger.png,13,13,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,71,3,0
10__M_Left_ring_finger.png,65,2,0
10__M_Left_ring_finger.png,51,9,0
10__M_Left_ring_finger.png,51,12,2
10__M_Left_ring_finger.png,63,10,0
10__M_Left_ring_finger.png,45,15,1
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,68,9,0
10__M_Left_ring_finger.png,50,11,1
10__M_Left_ring_finger.png,31,12,1
10__M_Left_ring_finger.png,18,14,1
10__M_Left_ring_finger.png,16,20,1
10__M_Left_ring_finger.png,15,18,2
10__M_Left_ring_finger.png,24,14,1
10__M_Left_ring_finger.png,14,20,4
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,75,2,0
10__M_Left_ring_finger.png,37,22,2
10__M_Left_ring_finger.png,38,14,0
10__M_Left_ring_finger.png,15,22,0
10__M_Left_ring_finger.png,15,17,4
10__M_Left_ring_finger.png,12,15,0
10__M_Left_ring_finger.png,13,12,0
10__M_Left_ring_finger.png,15,3,0
10__M_Left_ring_finger.png,13,14,3
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,53,17,1
10__M_Left_ring_finger.png,31,18,1
10__M_Left_ring_finger.png,17,16,3
10__M_Left_ring_finger.png,24,10,1
10__M_Left_ring_finger.png,16,6,0
10__M_Left_ring_finger.png,13,8,0
10__M_Left_ring_finger.png,12,5,0
10__M_Left_ring_finger.png,12,4,0
10__M_Left_ring_finger.png,18,12,0
10__M_Left_ring_finger.png,78,1,0
10__M_Left_ring_finger.png,37,16,1
10__M_Left_ring_finger.png,25,21,1
10__M_Left_ring_finger.png,13,20,1
10__M_Left_ring_finger.png,13,14,1
10__M_Left_ring_finger.png,14,3,0
10__M_Left_ring_finger.png,11,8,0
10__M_Left_ring_finger.png,11,3,2
10__M_Left_ring_finger.png,13,7,1
10__M_Left_ring_finger.png,10,4,0
10__M_Left_ring_finger.png,78,0,0
10__M_Left_ring_finger.png,49,17,0
10__M_Left_ring_finger.png,34,18,0
10__M_Left_ring_finger.png,22,17,0
10__M_Left_ring_finger.png,13,12,0
10__M_Left_ring_finger.png,11,3,0
10__M_Left_ring_finger.png,13,5,0
10__M_Left_ring_finger.png,11,5,0
10__M_Left_ring_finger.png,15,5,0
10__M_Left_ring_finger.png,11,7,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,34,27,0
10__M_Left_ring_finger.png,29,28,0
10__M_Left_ring_finger.png,12,22,0
10__M_Left_ring_finger.png,16,11,0
10__M_Left_ring_finger.png,16,6,0
10__M_Left_ring_finger.png,9,9,0
10__M_Left_ring_finger.png,12,8,0
10__M_Left_ring_finger.png,10,17,2
10__M_Left_ring_finger.png,6,7,0
10__M_Left_ring_finger.png,75,4,0
10__M_Left_ring_finger.png,36,25,0
10__M_Left_ring_finger.png,30,22,0
10__M_Left_ring_finger.png,24,18,0
10__M_Left_ring_finger.png,14,13,2
10__M_Left_ring_finger.png,10,10,1
10__M_Left_ring_finger.png,9,6,0
10__M_Left_ring_finger.png,9,0,0
10__M_Left_ring_finger.png,13,11,0
10__M_Left_ring_finger.png,21,8,3
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,60,10,0
10__M_Left_ring_finger.png,22,30,0
10__M_Left_ring_finger.png,21,24,0
10__M_Left_ring_finger.png,15,24,0
10__M_Left_ring_finger.png,9,22,0
10__M_Left_ring_finger.png,8,15,0
10__M_Left_ring_finger.png,12,17,0
10__M_Left_ring_finger.png,20,7,1
10__M_Left_ring_finger.png,25,19,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,81,0,0
10__M_Left_ring_finger.png,37,25,0
10__M_Left_ring_finger.png,26,19,1
10__M_Left_ring_finger.png,21,22,1
10__M_Left_ring_finger.png,10,24,0
10__M_Left_ring_finger.png,19,17,1
10__M_Left_ring_finger.png,18,13,0
10__M_Left_ring_finger.png,23,26,1
10__M_Left_ring_finger.png,18,35,7
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,80,0,0
10__M_Left_thumb_finger.png,66,7,0
10__M_Left_thumb_finger.png,58,9,0
10__M_Left_thumb_finger.png,60,4,0
10__M_Left_thumb_finger.png,56,9,0
10__M_Left_thumb_finger.png,51,9,0
10__M_Left_thumb_finger.png,44,17,0
10__M_Left_thumb_finger.png,23,18,4
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,78,0,0
10__M_Left_thumb_finger.png,51,13,0
10__M_Left_thumb_finger.png,39,7,0
10__M_Left_thumb_finger.png,24,18,0
10__M_Left_thumb_finger.png,43,10,0
10__M_Left_thumb_finger.png,32,15,0
10__M_Left_thumb_finger.png,30,18,1
10__M_Left_thumb_finger.png,22,25,0
10__M_Left_thumb_finger.png,14,4,2
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,55,16,0
10__M_Left_thumb_finger.png,48,14,0
10__M_Left_thumb_finger.png,46,4,0
10__M_Left_thumb_finger.png,28,21,0
10__M_Left_thumb_finger.png,32,11,0
10__M_Left_thumb_finger.png,36,9,1
10__M_Left_thumb_finger.png,24,17,1
10__M_Left_thumb_finger.png,22,18,2
10__M_Left_thumb_finger.png,14,18,0
10__M_Left_thumb_finger.png,79,1,0
10__M_Left_thumb_finger.png,48,15,0
10__M_Left_thumb_finger.png,43,10,0
10__M_Left_thumb_finger.png,46,5,0
10__M_Left_thumb_finger.png,41,11,0
10__M_Left_thumb_finger.png,33,10,1
10__M_Left_thumb_finger.png,32,12,0
10__M_Left_thumb_finger.png,22,15,1
10__M_Left_thumb_finger.png,14,17,1
10__M_Left_thumb_finger.png,21,11,1
10__M_Left_thumb_finger.png,74,1,0
10__M_Left_thumb_finger.png,48,8,0
10__M_Left_thumb_finger.png,45,9,0
10__M_Left_thumb_finger.png,36,15,0
10__M_Left_thumb_finger.png,34,14,0
10__M_Left_thumb_finger.png,28,15,0
10__M_Left_thumb_finger.png,33,8,1
10__M_Left_thumb_finger.png,34,13,0
10__M_Left_thumb_finger.png,12,18,2
10__M_Left_thumb_finger.png,17,12,0
10__M_Left_thumb_finger.png,69,9,0
10__M_Left_thumb_finger.png,27,28,2
10__M_Left_thumb_finger.png,32,25,0
10__M_Left_thumb_finger.png,38,14,0
10__M_Left_thumb_finger.png,28,18,0
10__M_Left_thumb_finger.png,26,17,2
10__M_Left_thumb_finger.png,15,18,1
10__M_Left_thumb_finger.png,23,19,3
10__M_Left_thumb_finger.png,19,16,3
10__M_Left_thumb_finger.png,17,9,0
10__M_Left_thumb_finger.png,77,3,0
10__M_Left_thumb_finger.png,50,15,0
10__M_Left_thumb_finger.png,43,17,0
10__M_Left_thumb_finger.png,39,18,0
10__M_Left_thumb_finger.png,23,25,1
10__M_Left_thumb_finger.png,41,10,1
10__M_Left_thumb_finger.png,26,20,2
10__M_Left_thumb_finger.png,38,11,0
10__M_Left_thumb_finger.png,41,6,0
10__M_Left_thumb_finger.png,12,11,0
10__M_Left_thumb_finger.png,80,0,0
10__M_Left_thumb_finger.png,38,29,0
10__M_Left_thumb_finger.png,50,11,0
10__M_Left_thumb_finger.png,44,8,0
10__M_Left_thumb_finger.png,42,13,0
10__M_Left_thumb_finger.png,37,11,0
10__M_Left_thumb_finger.png,27,17,1
10__M_Left_thumb_finger.png,25,11,0
10__M_Left_thumb_finger.png,28,11,0
10__M_Left_thumb_finger.png,18,20,0
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,78,0,0
10__M_Left_thumb_finger.png,47,15,0
10__M_Left_thumb_finger.png,49,6,0
10__M_Left_thumb_finger.png,40,9,0
10__M_Left_thumb_finger.png,46,7,0
10__M_Left_thumb_finger.png,21,19,4
10__M_Left_thumb_finger.png,31,15,0
10__M_Left_thumb_finger.png,39,13,0
10__M_Left_thumb_finger.png,14,23,2
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,81,0,0
10__M_Left_thumb_finger.png,76,0,0
10__M_Left_thumb_finger.png,60,7,1
10__M_Left_thumb_finger.png,49,8,0
10__M_Left_thumb_finger.png,43,10,0
10__M_Left_thumb_finger.png,34,13,0
10__M_Left_thumb_finger.png,40,13,0
10__M_Left_thumb_finger.png,36,14,3
10__M_Left_thumb_finger.png,37,11,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,73,2,0
11__M_Left_index_finger.png,57,10,0
11__M_Left_index_finger.png,40,15,0
11__M_Left_index_finger.png,24,19,0
11__M_Left_index_finger.png,17,20,0
11__M_Left_index_finger.png,17,20,1
11__M_Left_index_finger.png,27,17,0
11__M_Left_index_finger.png,46,9,0
11__M_Left_index_finger.png,74,5,0
11__M_Left_index_finger.png,40,19,1
11__M_Left_index_finger.png,25,21,0
11__M_Left_index_finger.png,19,21,0
11__M_Left_index_finger.png,10,24,0
11__M_Left_index_finger.png,7,21,0
11__M_Left_index_finger.png,10,24,0
11__M_Left_index_finger.png,14,15,0
11__M_Left_index_finger.png,26,14,0
11__M_Left_index_finger.png,16,19,0
11__M_Left_index_finger.png,66,3,0
11__M_Left_index_finger.png,30,22,0
11__M_Left_index_finger.png,14,21,1
11__M_Left_index_finger.png,9,28,1
11__M_Left_index_finger.png,9,17,0
11__M_Left_index_finger.png,10,17,1
11__M_Left_index_finger.png,8,21,0
11__M_Left_index_finger.png,11,16,0
11__M_Left_index_finger.png,14,18,0
11__M_Left_index_finger.png,11,23,0
11__M_Left_index_finger.png,52,16,0
11__M_Left_index_finger.png,21,22,3
11__M_Left_index_finger.png,12,22,0
11__M_Left_index_finger.png,7,26,0
11__M_Left_index_finger.png,9,20,0
11__M_Left_index_finger.png,6,17,0
11__M_Left_index_finger.png,10,21,0
11__M_Left_index_finger.png,18,16,0
11__M_Left_index_finger.png,14,17,0
11__M_Left_index_finger.png,12,18,0
11__M_Left_index_finger.png,61,6,0
11__M_Left_index_finger.png,12,27,0
11__M_Left_index_finger.png,13,20,1
11__M_Left_index_finger.png,13,17,0
11__M_Left_index_finger.png,10,26,0
11__M_Left_index_finger.png,10,13,0
11__M_Left_index_finger.png,8,14,0
11__M_Left_index_finger.png,14,11,0
11__M_Left_index_finger.png,11,18,0
11__M_Left_index_finger.png,10,16,0
11__M_Left_index_finger.png,69,7,0
11__M_Left_index_finger.png,20,22,0
11__M_Left_index_finger.png,18,23,0
11__M_Left_index_finger.png,9,18,0
11__M_Left_index_finger.png,12,24,0
11__M_Left_index_finger.png,9,16,0
11__M_Left_index_finger.png,9,15,0
11__M_Left_index_finger.png,12,6,0
11__M_Left_index_finger.png,12,2,0
11__M_Left_index_finger.png,11,2,0
11__M_Left_index_finger.png,77,3,0
11__M_Left_index_finger.png,25,15,2
11__M_Left_index_finger.png,10,19,0
11__M_Left_index_finger.png,15,13,1
11__M_Left_index_finger.png,17,9,0
11__M_Left_index_finger.png,10,11,0
11__M_Left_index_finger.png,9,9,0
11__M_Left_index_finger.png,7,14,0
11__M_Left_index_finger.png,10,17,2
11__M_Left_index_finger.png,9,15,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,33,24,3
11__M_Left_index_finger.png,15,19,1
11__M_Left_index_finger.png,16,23,0
11__M_Left_index_finger.png,13,13,1
11__M_Left_index_finger.png,12,15,0
11__M_Left_index_finger.png,15,8,0
11__M_Left_index_finger.png,14,9,1
11__M_Left_index_finger.png,16,20,0
11__M_Left_index_finger.png,30,12,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,80,0,0
11__M_Left_index_finger.png,76,3,0
11__M_Left_index_finger.png,61,5,0
11__M_Left_index_finger.png,25,19,0
11__M_Left_index_finger.png,10,20,0
11__M_Left_index_finger.png,6,21,0
11__M_Left_index_finger.png,28,14,0
11__M_Left_index_finger.png,15,16,0
11__M_Left_index_finger.png,22,16,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,81,0,0
11__M_Left_index_finger.png,78,0,0
11__M_Left_index_finger.png,69,5,0
11__M_Left_index_finger.png,59,6,0
11__M_Left_index_finger.png,74,1,0
11__M_Left_index_finger.png,71,6,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,75,5,0
11__M_Left_little_finger.png,34,27,3
11__M_Left_little_finger.png,12,22,6
11__M_Left_little_finger.png,13,17,0
11__M_Left_little_finger.png,9,20,0
11__M_Left_little_finger.png,17,20,1
11__M_Left_little_finger.png,28,23,0
11__M_Left_little_finger.png,53,7,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,78,0,0
11__M_Left_little_finger.png,26,28,0
11__M_Left_little_finger.png,12,29,0
11__M_Left_little_finger.png,8,27,0
11__M_Left_little_finger.png,11,25,1
11__M_Left_little_finger.png,10,28,2
11__M_Left_little_finger.png,13,15,1
11__M_Left_little_finger.png,17,20,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,48,18,0
11__M_Left_little_finger.png,20,28,0
11__M_Left_little_finger.png,17,26,1
11__M_Left_little_finger.png,12,10,0
11__M_Left_little_finger.png,14,15,0
11__M_Left_little_finger.png,9,19,0
11__M_Left_little_finger.png,6,15,0
11__M_Left_little_finger.png,6,19,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,69,7,1
11__M_Left_little_finger.png,59,5,0
11__M_Left_little_finger.png,21,22,0
11__M_Left_little_finger.png,12,23,4
11__M_Left_little_finger.png,9,18,1
11__M_Left_little_finger.png,20,15,0
11__M_Left_little_finger.png,9,16,0
11__M_Left_little_finger.png,9,15,0
11__M_Left_little_finger.png,16,18,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,71,6,0
11__M_Left_little_finger.png,38,22,0
11__M_Left_little_finger.png,12,28,0
11__M_Left_little_finger.png,8,21,4
11__M_Left_little_finger.png,9,19,1
11__M_Left_little_finger.png,7,15,1
11__M_Left_little_finger.png,10,12,0
11__M_Left_little_finger.png,10,12,0
11__M_Left_little_finger.png,9,18,2
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,67,8,0
11__M_Left_little_finger.png,18,39,2
11__M_Left_little_finger.png,16,27,0
11__M_Left_little_finger.png,14,20,0
11__M_Left_little_finger.png,14,20,0
11__M_Left_little_finger.png,8,26,0
11__M_Left_little_finger.png,25,14,0
11__M_Left_little_finger.png,15,17,1
11__M_Left_little_finger.png,13,14,1
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,66,7,0
11__M_Left_little_finger.png,14,34,1
11__M_Left_little_finger.png,14,22,0
11__M_Left_little_finger.png,10,21,0
11__M_Left_little_finger.png,12,21,0
11__M_Left_little_finger.png,18,17,0
11__M_Left_little_finger.png,12,19,0
11__M_Left_little_finger.png,16,19,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,81,0,0
11__M_Left_little_finger.png,77,0,0
11__M_Left_little_finger.png,57,7,1
11__M_Left_little_finger.png,54,9,0
11__M_Left_little_finger.png,64,4,0
