filename,start_points,connection_points,branch_points
10__M_Left_ring_finger.png,132,65,5
10__M_Left_ring_finger.png,53,68,6
10__M_Left_ring_finger.png,44,43,0
10__M_Left_ring_finger.png,49,51,4
10__M_Left_ring_finger.png,246,44,2
10__M_Left_ring_finger.png,81,91,5
10__M_Left_ring_finger.png,44,31,3
10__M_Left_ring_finger.png,38,27,2
10__M_Left_ring_finger.png,51,38,2
10__M_Left_ring_finger.png,246,48,0
10__M_Left_ring_finger.png,84,98,2
10__M_Left_ring_finger.png,53,40,3
10__M_Left_ring_finger.png,36,40,0
10__M_Left_ring_finger.png,55,45,6
10__M_Left_ring_finger.png,317,10,0
10__M_Left_ring_finger.png,96,111,2
10__M_Left_ring_finger.png,43,102,1
10__M_Left_ring_finger.png,60,73,1
10__M_Left_ring_finger.png,119,87,12
10__M_Left_thumb_finger.png,336,2,0
10__M_Left_thumb_finger.png,259,13,0
10__M_Left_thumb_finger.png,194,40,1
10__M_Left_thumb_finger.png,180,54,2
10__M_Left_thumb_finger.png,84,73,8
10__M_Left_thumb_finger.png,282,27,0
10__M_Left_thumb_finger.png,193,36,0
10__M_Left_thumb_finger.png,139,48,1
10__M_Left_thumb_finger.png,116,58,7
10__M_Left_thumb_finger.png,58,69,5
10__M_Left_thumb_finger.png,224,53,2
10__M_Left_thumb_finger.png,158,63,1
10__M_Left_thumb_finger.png,114,73,2
10__M_Left_thumb_finger.png,104,63,9
10__M_Left_thumb_finger.png,50,60,3
10__M_Left_thumb_finger.png,269,37,1
10__M_Left_thumb_finger.png,178,65,0
10__M_Left_thumb_finger.png,165,34,1
10__M_Left_thumb_finger.png,132,50,5
10__M_Left_thumb_finger.png,72,74,5
10__M_Left_thumb_finger.png,336,1,0
10__M_Left_thumb_finger.png,243,19,1
10__M_Left_thumb_finger.png,206,21,0
10__M_Left_thumb_finger.png,133,65,6
10__M_Left_thumb_finger.png,118,76,5
11__M_Left_index_finger.png,285,30,1
11__M_Left_index_finger.png,157,78,1
11__M_Left_index_finger.png,62,98,0
11__M_Left_index_finger.png,59,89,1
11__M_Left_index_finger.png,133,60,0
11__M_Left_index_finger.png,166,74,4
11__M_Left_index_finger.png,33,110,2
11__M_Left_index_finger.png,23,88,1
11__M_Left_index_finger.png,41,88,0
11__M_Left_index_finger.png,41,96,1
11__M_Left_index_finger.png,158,74,0
11__M_Left_index_finger.png,40,97,2
11__M_Left_index_finger.png,25,94,0
11__M_Left_index_finger.png,42,52,0
11__M_Left_index_finger.png,37,62,0
11__M_Left_index_finger.png,219,46,5
11__M_Left_index_finger.png,43,89,4
11__M_Left_index_finger.png,42,60,1
11__M_Left_index_finger.png,39,63,2
11__M_Left_index_finger.png,63,73,3
11__M_Left_index_finger.png,340,1,0
11__M_Left_index_finger.png,308,10,0
11__M_Left_index_finger.png,193,44,0
11__M_Left_index_finger.png,172,51,1
11__M_Left_index_finger.png,201,42,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,204,73,3
11__M_Left_little_finger.png,27,113,4
11__M_Left_little_finger.png,40,107,7
11__M_Left_little_finger.png,145,70,0
11__M_Left_little_finger.png,330,7,0
11__M_Left_little_finger.png,136,84,3
11__M_Left_little_finger.png,34,97,4
11__M_Left_little_finger.png,40,73,1
11__M_Left_little_finger.png,43,89,0
11__M_Left_little_finger.png,307,21,0
11__M_Left_little_finger.png,65,138,3
11__M_Left_little_finger.png,29,100,3
11__M_Left_little_finger.png,44,77,1
11__M_Left_little_finger.png,37,87,3
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,243,48,1
11__M_Left_little_finger.png,154,60,2
11__M_Left_little_finger.png,163,51,1
11__M_Left_little_finger.png,215,38,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_little_finger.png,342,0,0
11__M_Left_middle_finger.png,341,0,0
11__M_Left_middle_finger.png,116,54,1
11__M_Left_middle_finger.png,34,37,0
11__M_Left_middle_finger.png,48,80,0
11__M_Left_middle_finger.png,70,80,0
11__M_Left_middle_finger.png,295,21,1
11__M_Left_middle_finger.png,36,60,2
11__M_Left_middle_finger.png,32,28,0
11__M_Left_middle_finger.png,22,47,1
11__M_Left_middle_finger.png,56,80,0
11__M_Left_middle_finger.png,308,15,1
11__M_Left_middle_finger.png,56,87,3
11__M_Left_middle_finger.png,31,34,2
11__M_Left_middle_finger.png,30,6,0
11__M_Left_middle_finger.png,35,57,1
11__M_Left_middle_finger.png,342,0,0
11__M_Left_middle_finger.png,161,72,1
11__M_Left_middle_finger.png,28,29,0
11__M_Left_middle_finger.png,25,22,0
11__M_Left_middle_finger.png,45,62,2
11__M_Left_middle_finger.png,342,0,0
11__M_Left_middle_finger.png,342,0,0
11__M_Left_middle_finger.png,322,1,0
11__M_Left_middle_finger.png,295,3,0
11__M_Left_middle_finger.png,333,1,0
11__M_Left_ring_finger.png,342,0,0
11__M_Left_ring_finger.png,217,57,7
11__M_Left_ring_finger.png,34,117,0
11__M_Left_ring_finger.png,50,99,0
11__M_Left_ring_finger.png,36,107,1
11__M_Left_ring_finger.png,336,2,0
11__M_Left_ring_finger.png,138,76,5
11__M_Left_ring_finger.png,45,51,2
11__M_Left_ring_finger.png,32,84,1
11__M_Left_ring_finger.png,29,100,2
11__M_Left_ring_finger.png,322,9,1
11__M_Left_ring_finger.png,108,96,4
11__M_Left_ring_finger.png,29,91,1
11__M_Left_ring_finger.png,46,81,1
11__M_Left_ring_finger.png,32,96,4
11__M_Left_ring_finger.png,342,0,0
11__M_Left_ring_finger.png,165,74,4
11__M_Left_ring_finger.png,40,94,1
11__M_Left_ring_finger.png,45,93,1
11__M_Left_ring_finger.png,99,57,2
11__M_Left_ring_finger.png,342,0,0
11__M_Left_ring_finger.png,337,0,0
11__M_Left_ring_finger.png,275,19,0
11__M_Left_ring_finger.png,277,20,0
11__M_Left_ring_finger.png,332,1,0
11__M_Left_thumb_finger.png,342,0,0
11__M_Left_thumb_finger.png,318,7,0
11__M_Left_thumb_finger.png,246,28,1
11__M_Left_thumb_finger.png,157,77,0
11__M_Left_thumb_finger.png,131,71,0
11__M_Left_thumb_finger.png,300,24,0
11__M_Left_thumb_finger.png,183,60,0
11__M_Left_thumb_finger.png,94,118,10
11__M_Left_thumb_finger.png,38,117,11
11__M_Left_thumb_finger.png,47,92,0
11__M_Left_thumb_finger.png,273,41,0
11__M_Left_thumb_finger.png,121,110,7
11__M_Left_thumb_finger.png,50,129,10
11__M_Left_thumb_finger.png,36,62,5
11__M_Left_thumb_finger.png,32,32,0
11__M_Left_thumb_finger.png,274,40,1
11__M_Left_thumb_finger.png,108,107,9
11__M_Left_thumb_finger.png,69,93,10
11__M_Left_thumb_finger.png,40,80,3
11__M_Left_thumb_finger.png,31,40,1
11__M_Left_thumb_finger.png,342,0,0
11__M_Left_thumb_finger.png,226,36,1
11__M_Left_thumb_finger.png,70,103,5
11__M_Left_thumb_finger.png,36,76,2
11__M_Left_thumb_finger.png,40,36,0
12__M_Left_index_finger.png,342,0,0
12__M_Left_index_finger.png,218,46,0
12__M_Left_index_finger.png,105,52,1
12__M_Left_index_finger.png,52,57,1
12__M_Left_index_finger.png,38,30,0
12__M_Left_index_finger.png,302,20,1
12__M_Left_index_finger.png,44,108,3
12__M_Left_index_finger.png,32,61,1
12__M_Left_index_finger.png,30,56,0
12__M_Left_index_finger.png,19,0,0
12__M_Left_index_finger.png,315,13,0
12__M_Left_index_finger.png,83,95,1
12__M_Left_index_finger.png,56,64,0
12__M_Left_index_finger.png,36,41,0
12__M_Left_index_finger.png,20,3,0
12__M_Left_index_finger.png,342,0,0
12__M_Left_index_finger.png,238,43,1
12__M_Left_index_finger.png,94,91,8
12__M_Left_index_finger.png,43,90,1
12__M_Left_index_finger.png,53,34,1
12__M_Left_index_finger.png,342,0,0
12__M_Left_index_finger.png,342,0,0
12__M_Left_index_finger.png,342,0,0
12__M_Left_index_finger.png,341,0,0
12__M_Left_index_finger.png,340,0,0
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,202,71,12
12__M_Left_little_finger.png,15,100,51
12__M_Left_little_finger.png,53,56,4
12__M_Left_little_finger.png,34,77,2
12__M_Left_little_finger.png,314,12,0
12__M_Left_little_finger.png,61,123,16
12__M_Left_little_finger.png,31,98,17
12__M_Left_little_finger.png,47,19,1
12__M_Left_little_finger.png,53,43,7
12__M_Left_little_finger.png,326,8,0
12__M_Left_little_finger.png,40,114,41
12__M_Left_little_finger.png,30,92,8
12__M_Left_little_finger.png,45,68,0
12__M_Left_little_finger.png,36,46,1
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,267,34,2
12__M_Left_little_finger.png,143,79,6
12__M_Left_little_finger.png,102,85,2
12__M_Left_little_finger.png,164,36,4
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,342,0,0
12__M_Left_little_finger.png,342,0,0
12__M_Left_middle_finger.png,341,0,0
12__M_Left_middle_finger.png,216,46,0
12__M_Left_middle_finger.png,119,37,0
12__M_Left_middle_finger.png,86,37,0
12__M_Left_middle_finger.png,89,19,5
12__M_Left_middle_finger.png,205,58,12
12__M_Left_middle_finger.png,42,103,5
12__M_Left_middle_finger.png,40,28,0
12__M_Left_middle_finger.png,32,9,0
12__M_Left_middle_finger.png,11,2,0
12__M_Left_middle_finger.png,190,63,4
12__M_Left_middle_finger.png,75,77,1
12__M_Left_middle_finger.png,39,30,0
12__M_Left_middle_finger.png,21,4,0
12__M_Left_middle_finger.png,4,0,0
12__M_Left_middle_finger.png,278,24,3
12__M_Left_middle_finger.png,46,113,11
12__M_Left_middle_finger.png,43,41,0
12__M_Left_middle_finger.png,25,9,0
12__M_Left_middle_finger.png,29,4,0
12__M_Left_middle_finger.png,342,0,0
12__M_Left_middle_finger.png,234,32,9
12__M_Left_middle_finger.png,127,66,8
12__M_Left_middle_finger.png,116,41,0
12__M_Left_middle_finger.png,132,32,1
12__M_Left_ring_finger.png,342,0,0
12__M_Left_ring_finger.png,310,13,1
12__M_Left_ring_finger.png,207,44,1
12__M_Left_ring_finger.png,167,59,1
12__M_Left_ring_finger.png,226,40,1
12__M_Left_ring_finger.png,342,0,0
12__M_Left_ring_finger.png,89,85,11
12__M_Left_ring_finger.png,47,29,0
12__M_Left_ring_finger.png,46,31,0
12__M_Left_ring_finger.png,40,43,0
12__M_Left_ring_finger.png,317,12,0
12__M_Left_ring_finger.png,41,89,5
12__M_Left_ring_finger.png,40,26,0
12__M_Left_ring_finger.png,38,22,0
12__M_Left_ring_finger.png,51,25,3
12__M_Left_ring_finger.png,325,7,0
12__M_Left_ring_finger.png,33,99,5
12__M_Left_ring_finger.png,40,35,0
12__M_Left_ring_finger.png,47,30,0
12__M_Left_ring_finger.png,42,71,1
12__M_Left_ring_finger.png,342,0,0
12__M_Left_ring_finger.png,184,47,11
12__M_Left_ring_finger.png,44,75,0
12__M_Left_ring_finger.png,101,60,0
12__M_Left_ring_finger.png,225,42,1
12__M_Left_thumb_finger.png,342,0,0
12__M_Left_thumb_finger.png,322,4,0
12__M_Left_thumb_finger.png,207,40,2
12__M_Left_thumb_finger.png,164,53,0
12__M_Left_thumb_finger.png,52,115,0
12__M_Left_thumb_finger.png,331,6,0
12__M_Left_thumb_finger.png,131,76,2
12__M_Left_thumb_finger.png,70,96,0
12__M_Left_thumb_finger.png,33,101,1
12__M_Left_thumb_finger.png,43,62,1
12__M_Left_thumb_finger.png,260,32,6
12__M_Left_thumb_finger.png,59,110,3
12__M_Left_thumb_finger.png,36,92,8
12__M_Left_thumb_finger.png,33,79,1
12__M_Left_thumb_finger.png,28,25,0
12__M_Left_thumb_finger.png,278,22,1
12__M_Left_thumb_finger.png,56,103,4
12__M_Left_thumb_finger.png,47,88,0
12__M_Left_thumb_finger.png,52,55,2
12__M_Left_thumb_finger.png,33,27,1
12__M_Left_thumb_finger.png,332,3,0
12__M_Left_thumb_finger.png,105,79,0
12__M_Left_thumb_finger.png,57,75,5
12__M_Left_thumb_finger.png,60,70,4
12__M_Left_thumb_finger.png,118,55,1
17__M_Left_index_finger.png,342,0,0
17__M_Left_index_finger.png,298,18,0
17__M_Left_index_finger.png,103,61,0
17__M_Left_index_finger.png,54,33,2
17__M_Left_index_finger.png,97,12,1
17__M_Left_index_finger.png,342,0,0
17__M_Left_index_finger.png,194,34,1
17__M_Left_index_finger.png,47,57,2
17__M_Left_index_finger.png,36,15,1
17__M_Left_index_finger.png,18,5,0
17__M_Left_index_finger.png,342,0,0
17__M_Left_index_finger.png,186,37,1
17__M_Left_index_finger.png,30,54,2
17__M_Left_index_finger.png,29,56,0
17__M_Left_index_finger.png,23,14,0
17__M_Left_index_finger.png,342,0,0
17__M_Left_index_finger.png,196,48,0
17__M_Left_index_finger.png,30,86,3
17__M_Left_index_finger.png,35,67,1
17__M_Left_index_finger.png,52,42,3
17__M_Left_index_finger.png,342,0,0
17__M_Left_index_finger.png,324,10,0
17__M_Left_index_finger.png,282,19,0
17__M_Left_index_finger.png,273,25,2
17__M_Left_index_finger.png,322,4,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,209,32,2
17__M_Left_little_finger.png,140,38,9
17__M_Left_little_finger.png,90,14,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,194,31,1
17__M_Left_little_finger.png,40,20,2
17__M_Left_little_finger.png,34,32,3
17__M_Left_little_finger.png,18,4,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,161,39,2
17__M_Left_little_finger.png,36,66,2
17__M_Left_little_finger.png,27,15,0
17__M_Left_little_finger.png,24,7,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,197,21,3
17__M_Left_little_finger.png,32,34,0
17__M_Left_little_finger.png,24,47,1
17__M_Left_little_finger.png,19,8,0
17__M_Left_little_finger.png,342,0,0
17__M_Left_little_finger.png,334,3,0
17__M_Left_little_finger.png,192,18,1
17__M_Left_little_finger.png,149,18,0
17__M_Left_little_finger.png,183,13,0
17__M_Left_middle_finger.png,342,0,0
17__M_Left_middle_finger.png,288,22,1
17__M_Left_middle_finger.png,149,48,2
17__M_Left_middle_finger.png,132,22,1
17__M_Left_middle_finger.png,241,12,1
17__M_Left_middle_finger.png,342,0,0
17__M_Left_middle_finger.png,171,65,1
17__M_Left_middle_finger.png,35,66,0
17__M_Left_middle_finger.png,32,15,0
17__M_Left_middle_finger.png,21,3,0
17__M_Left_middle_finger.png,342,0,0
17__M_Left_middle_finger.png,113,45,1
17__M_Left_middle_finger.png,53,47,1
17__M_Left_middle_finger.png,31,36,0
17__M_Left_middle_finger.png,24,35,3
17__M_Left_middle_finger.png,342,0,0
17__M_Left_middle_finger.png,139,66,1
17__M_Left_middle_finger.png,24,52,0
17__M_Left_middle_finger.png,27,10,0
17__M_Left_middle_finger.png,42,17,0
17__M_Left_middle_finger.png,342,0,0
17__M_Left_middle_finger.png,261,24,0
17__M_Left_middle_finger.png,106,36,0
17__M_Left_middle_finger.png,129,45,0
17__M_Left_middle_finger.png,231,16,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,175,21,2
17__M_Left_ring_finger.png,41,54,0
17__M_Left_ring_finger.png,32,14,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,302,7,0
17__M_Left_ring_finger.png,36,19,1
17__M_Left_ring_finger.png,19,12,1
17__M_Left_ring_finger.png,3,0,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,254,10,0
17__M_Left_ring_finger.png,32,10,0
17__M_Left_ring_finger.png,10,7,0
17__M_Left_ring_finger.png,13,5,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,319,1,0
17__M_Left_ring_finger.png,39,27,0
17__M_Left_ring_finger.png,18,29,0
17__M_Left_ring_finger.png,19,4,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,342,0,0
17__M_Left_ring_finger.png,226,28,1
17__M_Left_ring_finger.png,66,21,2
17__M_Left_ring_finger.png,92,41,0
17__M_Left_thumb_finger.png,342,0,0
17__M_Left_thumb_finger.png,311,10,0
17__M_Left_thumb_finger.png,200,31,0
17__M_Left_thumb_finger.png,139,47,0
17__M_Left_thumb_finger.png,191,47,1
17__M_Left_thumb_finger.png,342,0,0
17__M_Left_thumb_finger.png,252,25,2
17__M_Left_thumb_finger.png,89,91,0
17__M_Left_thumb_finger.png,61,74,0
17__M_Left_thumb_finger.png,84,64,0
17__M_Left_thumb_finger.png,342,0,0
17__M_Left_thumb_finger.png,223,45,2
17__M_Left_thumb_finger.png,53,101,1
17__M_Left_thumb_finger.png,74,69,2
17__M_Left_thumb_finger.png,74,70,1
17__M_Left_thumb_finger.png,342,0,0
17__M_Left_thumb_finger.png,210,57,1
17__M_Left_thumb_finger.png,75,93,3
17__M_Left_thumb_finger.png,67,60,3
17__M_Left_thumb_finger.png,44,57,4
17__M_Left_thumb_finger.png,342,0,0
17__M_Left_thumb_finger.png,284,22,1
17__M_Left_thumb_finger.png,142,49,1
17__M_Left_thumb_finger.png,66,60,0
17__M_Left_thumb_finger.png,64,62,4
1__M_Left_index_finger.png,342,0,0
1__M_Left_index_finger.png,261,29,2
1__M_Left_index_finger.png,115,65,2
1__M_Left_index_finger.png,127,24,0
1__M_Left_index_finger.png,192,8,0
1__M_Left_index_finger.png,342,0,0
1__M_Left_index_finger.png,95,89,7
1__M_Left_index_finger.png,24,56,0
1__M_Left_index_finger.png,32,34,0
1__M_Left_index_finger.png,20,28,0
1__M_Left_index_finger.png,327,1,0
1__M_Left_index_finger.png,45,78,1
1__M_Left_index_finger.png,33,66,1
1__M_Left_index_finger.png,49,48,2
1__M_Left_index_finger.png,44,40,1
1__M_Left_index_finger.png,338,0,0
1__M_Left_index_finger.png,90,71,1
1__M_Left_index_finger.png,33,41,0
1__M_Left_index_finger.png,30,21,0
1__M_Left_index_finger.png,26,16,0
1__M_Left_index_finger.png,342,0,0
1__M_Left_index_finger.png,263,26,1
1__M_Left_index_finger.png,123,44,3
1__M_Left_index_finger.png,80,38,1
1__M_Left_index_finger.png,126,31,0
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,298,19,0
1__M_Left_little_finger.png,173,49,2
1__M_Left_little_finger.png,114,37,1
1__M_Left_little_finger.png,163,31,3
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,100,97,10
1__M_Left_little_finger.png,45,46,1
1__M_Left_little_finger.png,36,11,0
1__M_Left_little_finger.png,25,4,0
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,130,79,3
1__M_Left_little_finger.png,36,64,1
1__M_Left_little_finger.png,31,10,0
1__M_Left_little_finger.png,18,3,0
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,196,61,3
1__M_Left_little_finger.png,22,99,2
1__M_Left_little_finger.png,19,74,0
1__M_Left_little_finger.png,77,37,1
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,342,0,0
1__M_Left_little_finger.png,327,6,0
1__M_Left_little_finger.png,318,4,0
1__M_Left_little_finger.png,340,0,0
1__M_Left_middle_finger.png,342,0,0
1__M_Left_middle_finger.png,157,68,4
1__M_Left_middle_finger.png,27,60,1
1__M_Left_middle_finger.png,38,34,1
1__M_Left_middle_finger.png,53,49,1
1__M_Left_middle_finger.png,338,3,0
1__M_Left_middle_finger.png,54,97,6
1__M_Left_middle_finger.png,31,54,1
1__M_Left_middle_finger.png,40,51,2
1__M_Left_middle_finger.png,30,52,2
1__M_Left_middle_finger.png,304,16,1
1__M_Left_middle_finger.png,48,104,6
1__M_Left_middle_finger.png,29,52,1
1__M_Left_middle_finger.png,29,15,0
1__M_Left_middle_finger.png,33,33,0
1__M_Left_middle_finger.png,307,18,0
1__M_Left_middle_finger.png,63,117,10
1__M_Left_middle_finger.png,31,66,4
1__M_Left_middle_finger.png,34,47,0
1__M_Left_middle_finger.png,25,66,0
1__M_Left_middle_finger.png,342,0,0
1__M_Left_middle_finger.png,213,54,4
1__M_Left_middle_finger.png,46,109,4
1__M_Left_middle_finger.png,63,87,1
1__M_Left_middle_finger.png,166,43,0
1__M_Left_ring_finger.png,342,0,0
1__M_Left_ring_finger.png,246,38,1
1__M_Left_ring_finger.png,44,96,10
1__M_Left_ring_finger.png,53,105,8
1__M_Left_ring_finger.png,206,45,1
1__M_Left_ring_finger.png,341,0,0
1__M_Left_ring_finger.png,138,70,4
1__M_Left_ring_finger.png,36,87,1
1__M_Left_ring_finger.png,24,91,2
1__M_Left_ring_finger.png,30,23,0
1__M_Left_ring_finger.png,318,5,0
1__M_Left_ring_finger.png,120,81,16
1__M_Left_ring_finger.png,37,112,7
1__M_Left_ring_finger.png,43,50,1
1__M_Left_ring_finger.png,28,12,0
1__M_Left_ring_finger.png,333,5,0
1__M_Left_ring_finger.png,150,95,6
1__M_Left_ring_finger.png,36,103,10
1__M_Left_ring_finger.png,27,78,0
1__M_Left_ring_finger.png,43,34,0
1__M_Left_ring_finger.png,342,0,0
1__M_Left_ring_finger.png,279,26,2
1__M_Left_ring_finger.png,70,95,5
1__M_Left_ring_finger.png,87,75,2
1__M_Left_ring_finger.png,255,12,0
1__M_Left_thumb_finger.png,342,0,0
1__M_Left_thumb_finger.png,250,32,5
1__M_Left_thumb_finger.png,93,98,0
1__M_Left_thumb_finger.png,87,79,0
1__M_Left_thumb_finger.png,88,86,1
1__M_Left_thumb_finger.png,336,1,0
1__M_Left_thumb_finger.png,139,70,2
1__M_Left_thumb_finger.png,58,101,1
1__M_Left_thumb_finger.png,35,105,5
1__M_Left_thumb_finger.png,35,57,1
1__M_Left_thumb_finger.png,286,23,3
1__M_Left_thumb_finger.png,90,96,2
1__M_Left_thumb_finger.png,69,92,7
1__M_Left_thumb_finger.png,34,102,4
1__M_Left_thumb_finger.png,26,42,0
1__M_Left_thumb_finger.png,273,31,1
1__M_Left_thumb_finger.png,96,81,8
1__M_Left_thumb_finger.png,70,72,8
1__M_Left_thumb_finger.png,64,79,3
1__M_Left_thumb_finger.png,40,43,4
1__M_Left_thumb_finger.png,341,0,0
1__M_Left_thumb_finger.png,216,43,7
1__M_Left_thumb_finger.png,83,70,4
1__M_Left_thumb_finger.png,59,94,2
1__M_Left_thumb_finger.png,35,85,3
200__M_Left_index_finger.png,342,0,0
200__M_Left_index_finger.png,289,25,1
200__M_Left_index_finger.png,178,64,3
200__M_Left_index_finger.png,187,37,4
200__M_Left_index_finger.png,248,26,3
200__M_Left_index_finger.png,328,6,0
200__M_Left_index_finger.png,101,100,3
200__M_Left_index_finger.png,34,50,2
200__M_Left_index_finger.png,41,43,1
200__M_Left_index_finger.png,93,17,2
200__M_Left_index_finger.png,318,10,0
200__M_Left_index_finger.png,85,91,0
200__M_Left_index_finger.png,37,26,0
200__M_Left_index_finger.png,42,19,0
200__M_Left_index_finger.png,55,37,0
200__M_Left_index_finger.png,325,7,0
200__M_Left_index_finger.png,130,85,2
200__M_Left_index_finger.png,30,58,1
200__M_Left_index_finger.png,53,38,1
200__M_Left_index_finger.png,108,44,4
200__M_Left_index_finger.png,342,0,0
200__M_Left_index_finger.png,294,20,2
200__M_Left_index_finger.png,242,23,4
200__M_Left_index_finger.png,298,10,0
200__M_Left_index_finger.png,340,0,0
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,331,4,0
200__M_Left_little_finger.png,260,7,0
200__M_Left_little_finger.png,226,8,0
200__M_Left_little_finger.png,270,22,2
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,126,61,5
200__M_Left_little_finger.png,33,39,3
200__M_Left_little_finger.png,44,21,5
200__M_Left_little_finger.png,52,23,1
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,159,39,5
200__M_Left_little_finger.png,48,39,0
200__M_Left_little_finger.png,38,14,0
200__M_Left_little_finger.png,35,15,0
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,218,40,0
200__M_Left_little_finger.png,43,79,3
200__M_Left_little_finger.png,40,34,0
200__M_Left_little_finger.png,30,15,0
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,342,0,0
200__M_Left_little_finger.png,339,1,0
