filename,start_points,connection_points,branch_points
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,74,56,5
12__M_Left_index_finger.png,16,66,0
12__M_Left_index_finger.png,21,37,0
12__M_Left_index_finger.png,21,33,0
12__M_Left_index_finger.png,18,2,0
12__M_Left_index_finger.png,223,0,0
12__M_Left_index_finger.png,55,72,0
12__M_Left_index_finger.png,27,63,1
12__M_Left_index_finger.png,30,25,0
12__M_Left_index_finger.png,28,12,0
12__M_Left_index_finger.png,12,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,121,40,2
12__M_Left_index_finger.png,40,63,0
12__M_Left_index_finger.png,32,54,0
12__M_Left_index_finger.png,24,40,0
12__M_Left_index_finger.png,22,6,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,223,0,0
12__M_Left_index_finger.png,163,21,2
12__M_Left_index_finger.png,98,46,3
12__M_Left_index_finger.png,73,52,1
12__M_Left_index_finger.png,75,28,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_index_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,206,9,2
12__M_Left_little_finger.png,49,74,24
12__M_Left_little_finger.png,14,71,17
12__M_Left_little_finger.png,36,36,1
12__M_Left_little_finger.png,24,50,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,94,61,4
12__M_Left_little_finger.png,31,68,25
12__M_Left_little_finger.png,22,59,9
12__M_Left_little_finger.png,34,10,1
12__M_Left_little_finger.png,41,22,5
12__M_Left_little_finger.png,220,3,0
12__M_Left_little_finger.png,61,63,17
12__M_Left_little_finger.png,20,72,24
12__M_Left_little_finger.png,30,40,3
12__M_Left_little_finger.png,30,29,0
12__M_Left_little_finger.png,29,25,4
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,123,44,9
12__M_Left_little_finger.png,23,76,11
12__M_Left_little_finger.png,24,57,1
12__M_Left_little_finger.png,26,54,0
12__M_Left_little_finger.png,35,24,1
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,193,11,1
12__M_Left_little_finger.png,136,36,2
12__M_Left_little_finger.png,125,33,1
12__M_Left_little_finger.png,143,27,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_little_finger.png,225,0,0
12__M_Left_middle_finger.png,225,0,0
12__M_Left_middle_finger.png,201,8,0
12__M_Left_middle_finger.png,116,25,1
12__M_Left_middle_finger.png,72,28,0
12__M_Left_middle_finger.png,64,29,0
12__M_Left_middle_finger.png,63,14,5
12__M_Left_middle_finger.png,184,18,4
12__M_Left_middle_finger.png,47,76,2
12__M_Left_middle_finger.png,27,42,4
12__M_Left_middle_finger.png,21,24,0
12__M_Left_middle_finger.png,21,4,0
12__M_Left_middle_finger.png,10,3,0
12__M_Left_middle_finger.png,132,47,3
12__M_Left_middle_finger.png,62,47,5
12__M_Left_middle_finger.png,23,50,1
12__M_Left_middle_finger.png,21,11,0
12__M_Left_middle_finger.png,16,3,0
12__M_Left_middle_finger.png,2,0,0
12__M_Left_middle_finger.png,164,20,2
12__M_Left_middle_finger.png,54,63,4
12__M_Left_middle_finger.png,23,54,0
12__M_Left_middle_finger.png,28,5,0
12__M_Left_middle_finger.png,14,1,0
12__M_Left_middle_finger.png,9,0,0
12__M_Left_middle_finger.png,224,0,0
12__M_Left_middle_finger.png,52,73,12
12__M_Left_middle_finger.png,20,61,5
12__M_Left_middle_finger.png,30,20,0
12__M_Left_middle_finger.png,25,6,0
12__M_Left_middle_finger.png,22,5,0
12__M_Left_middle_finger.png,225,0,0
12__M_Left_middle_finger.png,207,7,2
12__M_Left_middle_finger.png,127,26,5
12__M_Left_middle_finger.png,89,43,6
12__M_Left_middle_finger.png,83,28,0
12__M_Left_middle_finger.png,93,19,0
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,193,12,1
12__M_Left_ring_finger.png,148,24,0
12__M_Left_ring_finger.png,130,30,1
12__M_Left_ring_finger.png,165,19,1
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,162,27,2
12__M_Left_ring_finger.png,22,57,0
12__M_Left_ring_finger.png,33,21,0
12__M_Left_ring_finger.png,22,43,0
12__M_Left_ring_finger.png,27,33,1
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,70,54,11
12__M_Left_ring_finger.png,35,29,1
12__M_Left_ring_finger.png,25,6,0
12__M_Left_ring_finger.png,25,3,0
12__M_Left_ring_finger.png,41,8,1
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,49,63,2
12__M_Left_ring_finger.png,29,45,1
12__M_Left_ring_finger.png,36,6,0
12__M_Left_ring_finger.png,30,16,0
12__M_Left_ring_finger.png,37,7,0
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,78,48,9
12__M_Left_ring_finger.png,23,41,2
12__M_Left_ring_finger.png,25,25,0
12__M_Left_ring_finger.png,26,29,0
12__M_Left_ring_finger.png,27,57,1
12__M_Left_ring_finger.png,225,0,0
12__M_Left_ring_finger.png,202,11,1
12__M_Left_ring_finger.png,47,45,7
12__M_Left_ring_finger.png,39,46,0
12__M_Left_ring_finger.png,76,38,0
12__M_Left_ring_finger.png,149,26,1
12__M_Left_thumb_finger.png,225,0,0
12__M_Left_thumb_finger.png,225,0,0
12__M_Left_thumb_finger.png,200,2,0
12__M_Left_thumb_finger.png,142,21,2
12__M_Left_thumb_finger.png,116,31,0
12__M_Left_thumb_finger.png,40,72,0
12__M_Left_thumb_finger.png,225,0,0
12__M_Left_thumb_finger.png,168,19,0
12__M_Left_thumb_finger.png,71,49,1
12__M_Left_thumb_finger.png,42,65,0
12__M_Left_thumb_finger.png,20,74,0
12__M_Left_thumb_finger.png,26,54,0
12__M_Left_thumb_finger.png,211,8,1
12__M_Left_thumb_finger.png,65,68,1
12__M_Left_thumb_finger.png,35,72,5
12__M_Left_thumb_finger.png,30,57,1
12__M_Left_thumb_finger.png,34,43,1
12__M_Left_thumb_finger.png,24,39,1
12__M_Left_thumb_finger.png,199,11,1
12__M_Left_thumb_finger.png,28,77,5
12__M_Left_thumb_finger.png,49,45,2
12__M_Left_thumb_finger.png,22,57,0
12__M_Left_thumb_finger.png,29,43,1
12__M_Left_thumb_finger.png,17,17,1
12__M_Left_thumb_finger.png,222,0,0
12__M_Left_thumb_finger.png,43,66,3
12__M_Left_thumb_finger.png,32,65,0
12__M_Left_thumb_finger.png,37,50,0
12__M_Left_thumb_finger.png,38,37,2
12__M_Left_thumb_finger.png,28,22,1
12__M_Left_thumb_finger.png,225,0,0
12__M_Left_thumb_finger.png,131,41,0
12__M_Left_thumb_finger.png,42,43,2
12__M_Left_thumb_finger.png,44,45,1
12__M_Left_thumb_finger.png,42,47,3
12__M_Left_thumb_finger.png,93,35,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,138,30,0
17__M_Left_index_finger.png,48,47,0
17__M_Left_index_finger.png,38,25,2
17__M_Left_index_finger.png,59,6,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,196,7,0
17__M_Left_index_finger.png,65,40,4
17__M_Left_index_finger.png,20,27,1
17__M_Left_index_finger.png,22,9,1
17__M_Left_index_finger.png,19,7,1
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,183,16,0
17__M_Left_index_finger.png,43,32,0
17__M_Left_index_finger.png,20,18,0
17__M_Left_index_finger.png,30,18,0
17__M_Left_index_finger.png,9,8,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,174,10,0
17__M_Left_index_finger.png,44,50,5
17__M_Left_index_finger.png,22,55,1
17__M_Left_index_finger.png,20,38,0
17__M_Left_index_finger.png,22,16,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,200,10,0
17__M_Left_index_finger.png,47,61,0
17__M_Left_index_finger.png,23,60,3
17__M_Left_index_finger.png,35,38,1
17__M_Left_index_finger.png,50,24,2
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_index_finger.png,224,0,0
17__M_Left_index_finger.png,208,6,0
17__M_Left_index_finger.png,205,10,0
17__M_Left_index_finger.png,225,0,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,205,9,0
17__M_Left_little_finger.png,147,23,1
17__M_Left_little_finger.png,98,23,7
17__M_Left_little_finger.png,64,9,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,220,0,0
17__M_Left_little_finger.png,52,22,1
17__M_Left_little_finger.png,23,20,4
17__M_Left_little_finger.png,25,30,3
17__M_Left_little_finger.png,25,8,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,181,14,2
17__M_Left_little_finger.png,33,29,0
17__M_Left_little_finger.png,25,28,3
17__M_Left_little_finger.png,14,4,0
17__M_Left_little_finger.png,8,0,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,177,14,2
17__M_Left_little_finger.png,33,35,0
17__M_Left_little_finger.png,19,38,0
17__M_Left_little_finger.png,16,23,0
17__M_Left_little_finger.png,16,10,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,220,1,0
17__M_Left_little_finger.png,39,22,2
17__M_Left_little_finger.png,23,21,1
17__M_Left_little_finger.png,15,15,0
17__M_Left_little_finger.png,14,0,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,225,0,0
17__M_Left_little_finger.png,206,3,0
17__M_Left_little_finger.png,125,18,1
17__M_Left_little_finger.png,111,14,0
17__M_Left_little_finger.png,135,8,0
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,145,20,2
17__M_Left_middle_finger.png,102,37,1
17__M_Left_middle_finger.png,103,11,0
17__M_Left_middle_finger.png,173,1,1
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,201,9,0
17__M_Left_middle_finger.png,46,55,0
17__M_Left_middle_finger.png,18,41,0
17__M_Left_middle_finger.png,16,13,0
17__M_Left_middle_finger.png,18,6,0
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,163,26,0
17__M_Left_middle_finger.png,26,49,1
17__M_Left_middle_finger.png,29,15,0
17__M_Left_middle_finger.png,30,11,0
17__M_Left_middle_finger.png,16,16,1
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,138,15,0
17__M_Left_middle_finger.png,28,31,1
17__M_Left_middle_finger.png,28,33,1
17__M_Left_middle_finger.png,15,13,0
17__M_Left_middle_finger.png,26,23,2
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,174,24,0
17__M_Left_middle_finger.png,23,37,0
17__M_Left_middle_finger.png,12,37,0
17__M_Left_middle_finger.png,24,16,0
17__M_Left_middle_finger.png,29,12,0
17__M_Left_middle_finger.png,225,0,0
17__M_Left_middle_finger.png,221,0,0
17__M_Left_middle_finger.png,104,32,0
17__M_Left_middle_finger.png,80,18,0
17__M_Left_middle_finger.png,107,20,0
17__M_Left_middle_finger.png,151,10,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,215,0,0
17__M_Left_ring_finger.png,75,28,3
17__M_Left_ring_finger.png,26,34,0
17__M_Left_ring_finger.png,25,11,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,120,13,1
17__M_Left_ring_finger.png,25,11,0
17__M_Left_ring_finger.png,18,13,2
17__M_Left_ring_finger.png,6,4,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,59,8,0
17__M_Left_ring_finger.png,17,9,0
17__M_Left_ring_finger.png,4,1,0
17__M_Left_ring_finger.png,2,0,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,225,0,0
17__M_Left_ring_finger.png,68,11,0
17__M_Left_ring_finger.png,23,12,0
17__M_Left_ring_finger.png,12,6,0
17__M_Left_ring_finger.png,5,5,0
17__M_Left_ring_finger.png,225,0,0
