filename,start_points,connection_points,branch_points
10__M_Left_index_finger.png,41,30,3
10__M_Left_index_finger.png,30,34,2
10__M_Left_index_finger.png,15,38,3
10__M_Left_index_finger.png,19,26,1
10__M_Left_index_finger.png,21,22,0
10__M_Left_index_finger.png,20,11,2
10__M_Left_index_finger.png,13,16,3
10__M_Left_index_finger.png,100,0,0
10__M_Left_index_finger.png,96,0,0
10__M_Left_index_finger.png,66,21,0
10__M_Left_index_finger.png,25,40,1
10__M_Left_index_finger.png,19,33,1
10__M_Left_index_finger.png,13,26,1
10__M_Left_index_finger.png,18,22,0
10__M_Left_index_finger.png,14,26,2
10__M_Left_index_finger.png,29,15,3
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,96,3,0
10__M_Left_little_finger.png,89,6,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,96,3,0
10__M_Left_little_finger.png,73,16,1
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,90,5,0
10__M_Left_little_finger.png,62,8,1
10__M_Left_little_finger.png,29,24,0
10__M_Left_little_finger.png,22,26,4
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,96,1,0
10__M_Left_little_finger.png,79,13,0
10__M_Left_little_finger.png,18,28,6
10__M_Left_little_finger.png,16,10,0
10__M_Left_little_finger.png,13,13,0
10__M_Left_little_finger.png,16,7,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,85,3,0
10__M_Left_little_finger.png,36,34,1
10__M_Left_little_finger.png,14,33,4
10__M_Left_little_finger.png,11,23,2
10__M_Left_little_finger.png,12,11,0
10__M_Left_little_finger.png,18,7,2
10__M_Left_little_finger.png,9,8,0
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,86,7,0
10__M_Left_little_finger.png,42,25,1
10__M_Left_little_finger.png,25,28,2
10__M_Left_little_finger.png,13,32,3
10__M_Left_little_finger.png,19,15,3
10__M_Left_little_finger.png,13,19,2
10__M_Left_little_finger.png,16,8,1
10__M_Left_little_finger.png,19,10,1
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,83,8,0
10__M_Left_little_finger.png,49,25,1
10__M_Left_little_finger.png,33,25,1
10__M_Left_little_finger.png,26,18,1
10__M_Left_little_finger.png,18,18,4
10__M_Left_little_finger.png,14,16,4
10__M_Left_little_finger.png,20,10,1
10__M_Left_little_finger.png,30,14,2
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,99,0,0
10__M_Left_little_finger.png,45,33,0
10__M_Left_little_finger.png,27,34,1
10__M_Left_little_finger.png,17,27,0
10__M_Left_little_finger.png,18,9,1
10__M_Left_little_finger.png,12,12,1
10__M_Left_little_finger.png,26,18,1
10__M_Left_little_finger.png,21,15,1
10__M_Left_little_finger.png,100,0,0
10__M_Left_little_finger.png,94,4,0
10__M_Left_little_finger.png,62,19,1
10__M_Left_little_finger.png,42,17,0
10__M_Left_little_finger.png,23,26,3
10__M_Left_little_finger.png,23,24,1
10__M_Left_little_finger.png,12,20,2
10__M_Left_little_finger.png,18,25,2
10__M_Left_little_finger.png,25,9,3
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,81,10,0
10__M_Left_middle_finger.png,57,9,0
10__M_Left_middle_finger.png,20,30,0
10__M_Left_middle_finger.png,12,31,0
10__M_Left_middle_finger.png,17,25,1
10__M_Left_middle_finger.png,20,12,1
10__M_Left_middle_finger.png,16,11,0
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,89,7,0
10__M_Left_middle_finger.png,58,16,0
10__M_Left_middle_finger.png,26,24,4
10__M_Left_middle_finger.png,16,30,2
10__M_Left_middle_finger.png,17,26,1
10__M_Left_middle_finger.png,13,21,1
10__M_Left_middle_finger.png,20,13,0
10__M_Left_middle_finger.png,12,3,0
10__M_Left_middle_finger.png,93,1,0
10__M_Left_middle_finger.png,56,22,0
10__M_Left_middle_finger.png,43,24,2
10__M_Left_middle_finger.png,41,14,1
10__M_Left_middle_finger.png,16,18,0
10__M_Left_middle_finger.png,10,24,0
10__M_Left_middle_finger.png,11,10,0
10__M_Left_middle_finger.png,13,8,0
10__M_Left_middle_finger.png,14,10,0
10__M_Left_middle_finger.png,80,12,1
10__M_Left_middle_finger.png,50,20,0
10__M_Left_middle_finger.png,44,18,0
10__M_Left_middle_finger.png,27,14,0
10__M_Left_middle_finger.png,15,20,1
10__M_Left_middle_finger.png,13,20,1
10__M_Left_middle_finger.png,10,5,2
10__M_Left_middle_finger.png,9,1,0
10__M_Left_middle_finger.png,9,5,0
10__M_Left_middle_finger.png,93,3,0
10__M_Left_middle_finger.png,55,16,0
10__M_Left_middle_finger.png,47,18,0
10__M_Left_middle_finger.png,25,19,0
10__M_Left_middle_finger.png,26,17,0
10__M_Left_middle_finger.png,14,23,1
10__M_Left_middle_finger.png,16,11,0
10__M_Left_middle_finger.png,14,6,1
10__M_Left_middle_finger.png,10,3,0
10__M_Left_middle_finger.png,93,3,0
10__M_Left_middle_finger.png,58,22,1
10__M_Left_middle_finger.png,33,31,1
10__M_Left_middle_finger.png,23,29,1
10__M_Left_middle_finger.png,7,30,1
10__M_Left_middle_finger.png,10,30,0
10__M_Left_middle_finger.png,18,17,3
10__M_Left_middle_finger.png,17,14,1
10__M_Left_middle_finger.png,7,10,1
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,45,28,1
10__M_Left_middle_finger.png,41,22,1
10__M_Left_middle_finger.png,24,28,0
10__M_Left_middle_finger.png,17,24,4
10__M_Left_middle_finger.png,17,20,1
10__M_Left_middle_finger.png,14,16,1
10__M_Left_middle_finger.png,9,20,1
10__M_Left_middle_finger.png,12,10,0
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,75,14,0
10__M_Left_middle_finger.png,50,19,0
10__M_Left_middle_finger.png,44,25,0
10__M_Left_middle_finger.png,24,29,0
10__M_Left_middle_finger.png,20,23,0
10__M_Left_middle_finger.png,25,14,0
10__M_Left_middle_finger.png,13,19,1
10__M_Left_middle_finger.png,21,10,0
10__M_Left_middle_finger.png,100,0,0
10__M_Left_middle_finger.png,99,0,0
10__M_Left_middle_finger.png,84,5,0
10__M_Left_middle_finger.png,57,17,0
10__M_Left_middle_finger.png,34,19,0
10__M_Left_middle_finger.png,20,34,2
10__M_Left_middle_finger.png,26,18,0
10__M_Left_middle_finger.png,20,15,1
10__M_Left_middle_finger.png,17,14,0
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,92,5,0
10__M_Left_ring_finger.png,78,5,0
10__M_Left_ring_finger.png,61,10,0
10__M_Left_ring_finger.png,61,14,2
10__M_Left_ring_finger.png,68,16,0
10__M_Left_ring_finger.png,49,26,2
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,81,6,0
10__M_Left_ring_finger.png,41,24,0
10__M_Left_ring_finger.png,21,19,2
10__M_Left_ring_finger.png,21,20,1
10__M_Left_ring_finger.png,13,28,1
10__M_Left_ring_finger.png,23,20,2
10__M_Left_ring_finger.png,24,20,3
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,73,14,0
10__M_Left_ring_finger.png,38,30,1
10__M_Left_ring_finger.png,27,27,0
10__M_Left_ring_finger.png,21,25,2
10__M_Left_ring_finger.png,17,19,0
10__M_Left_ring_finger.png,15,10,0
10__M_Left_ring_finger.png,14,7,0
10__M_Left_ring_finger.png,16,14,3
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,53,19,1
10__M_Left_ring_finger.png,25,26,3
10__M_Left_ring_finger.png,29,16,1
10__M_Left_ring_finger.png,18,0,0
10__M_Left_ring_finger.png,13,7,0
10__M_Left_ring_finger.png,16,11,0
10__M_Left_ring_finger.png,11,9,1
10__M_Left_ring_finger.png,19,12,0
10__M_Left_ring_finger.png,86,7,0
10__M_Left_ring_finger.png,52,25,1
10__M_Left_ring_finger.png,27,22,1
10__M_Left_ring_finger.png,14,24,1
10__M_Left_ring_finger.png,14,8,1
10__M_Left_ring_finger.png,17,9,0
10__M_Left_ring_finger.png,11,13,0
10__M_Left_ring_finger.png,15,3,0
10__M_Left_ring_finger.png,16,6,0
10__M_Left_ring_finger.png,94,5,0
10__M_Left_ring_finger.png,59,16,0
10__M_Left_ring_finger.png,34,31,0
10__M_Left_ring_finger.png,19,22,1
10__M_Left_ring_finger.png,18,9,0
10__M_Left_ring_finger.png,16,4,0
10__M_Left_ring_finger.png,14,14,0
10__M_Left_ring_finger.png,13,9,1
10__M_Left_ring_finger.png,13,8,0
10__M_Left_ring_finger.png,92,5,0
10__M_Left_ring_finger.png,47,25,1
10__M_Left_ring_finger.png,37,23,1
10__M_Left_ring_finger.png,21,21,0
10__M_Left_ring_finger.png,17,14,1
10__M_Left_ring_finger.png,13,2,0
10__M_Left_ring_finger.png,9,6,0
10__M_Left_ring_finger.png,14,13,1
10__M_Left_ring_finger.png,18,14,3
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,55,21,0
10__M_Left_ring_finger.png,23,40,0
10__M_Left_ring_finger.png,22,28,0
10__M_Left_ring_finger.png,15,25,1
10__M_Left_ring_finger.png,13,18,1
10__M_Left_ring_finger.png,11,14,0
10__M_Left_ring_finger.png,19,16,0
10__M_Left_ring_finger.png,27,17,0
10__M_Left_ring_finger.png,100,0,0
10__M_Left_ring_finger.png,95,3,0
10__M_Left_ring_finger.png,41,26,0
10__M_Left_ring_finger.png,24,28,1
10__M_Left_ring_finger.png,20,29,0
10__M_Left_ring_finger.png,16,25,1
10__M_Left_ring_finger.png,22,18,0
10__M_Left_ring_finger.png,28,32,0
10__M_Left_ring_finger.png,34,36,5
10__M_Left_thumb_finger.png,100,0,0
10__M_Left_thumb_finger.png,100,0,0
10__M_Left_thumb_finger.png,90,7,0
10__M_Left_thumb_finger.png,79,3,0
10__M_Left_thumb_finger.png,73,7,0
10__M_Left_thumb_finger.png,68,9,0
10__M_Left_thumb_finger.png,63,15,0
10__M_Left_thumb_finger.png,50,22,1
10__M_Left_thumb_finger.png,24,25,5
10__M_Left_thumb_finger.png,100,0,0
10__M_Left_thumb_finger.png,87,7,0
10__M_Left_thumb_finger.png,58,12,0
10__M_Left_thumb_finger.png,48,9,0
10__M_Left_thumb_finger.png,31,21,1
10__M_Left_thumb_finger.png,52,10,0
10__M_Left_thumb_finger.png,42,18,1
10__M_Left_thumb_finger.png,32,25,1
10__M_Left_thumb_finger.png,19,11,2
10__M_Left_thumb_finger.png,99,0,0
10__M_Left_thumb_finger.png,75,10,0
10__M_Left_thumb_finger.png,59,7,0
10__M_Left_thumb_finger.png,49,12,0
10__M_Left_thumb_finger.png,40,17,0
10__M_Left_thumb_finger.png,46,9,0
10__M_Left_thumb_finger.png,31,15,3
10__M_Left_thumb_finger.png,26,19,2
10__M_Left_thumb_finger.png,23,17,1
10__M_Left_thumb_finger.png,96,0,0
10__M_Left_thumb_finger.png,52,16,0
10__M_Left_thumb_finger.png,61,8,0
10__M_Left_thumb_finger.png,47,14,0
10__M_Left_thumb_finger.png,35,22,1
10__M_Left_thumb_finger.png,41,12,1
10__M_Left_thumb_finger.png,29,20,1
10__M_Left_thumb_finger.png,20,20,2
10__M_Left_thumb_finger.png,15,19,1
10__M_Left_thumb_finger.png,85,5,0
10__M_Left_thumb_finger.png,37,33,1
10__M_Left_thumb_finger.png,47,21,0
10__M_Left_thumb_finger.png,35,23,1
10__M_Left_thumb_finger.png,38,23,0
10__M_Left_thumb_finger.png,29,14,0
10__M_Left_thumb_finger.png,37,15,1
10__M_Left_thumb_finger.png,24,17,4
10__M_Left_thumb_finger.png,22,18,0
10__M_Left_thumb_finger.png,91,5,0
10__M_Left_thumb_finger.png,54,22,0
10__M_Left_thumb_finger.png,58,18,0
10__M_Left_thumb_finger.png,35,26,0
10__M_Left_thumb_finger.png,34,23,0
10__M_Left_thumb_finger.png,35,23,1
10__M_Left_thumb_finger.png,22,20,4
10__M_Left_thumb_finger.png,56,10,0
10__M_Left_thumb_finger.png,15,13,1
10__M_Left_thumb_finger.png,93,5,0
10__M_Left_thumb_finger.png,48,30,0
10__M_Left_thumb_finger.png,58,16,0
10__M_Left_thumb_finger.png,40,23,0
10__M_Left_thumb_finger.png,58,10,0
10__M_Left_thumb_finger.png,49,9,0
10__M_Left_thumb_finger.png,45,13,1
10__M_Left_thumb_finger.png,29,15,1
10__M_Left_thumb_finger.png,19,22,2
10__M_Left_thumb_finger.png,100,0,0
10__M_Left_thumb_finger.png,93,0,0
10__M_Left_thumb_finger.png,60,7,0
10__M_Left_thumb_finger.png,62,8,0
10__M_Left_thumb_finger.png,52,8,0
10__M_Left_thumb_finger.png,43,15,2
10__M_Left_thumb_finger.png,31,18,1
10__M_Left_thumb_finger.png,44,16,0
10__M_Left_thumb_finger.png,18,26,1
10__M_Left_thumb_finger.png,100,0,0
10__M_Left_thumb_finger.png,96,2,0
10__M_Left_thumb_finger.png,86,4,0
10__M_Left_thumb_finger.png,66,12,1
10__M_Left_thumb_finger.png,50,19,0
10__M_Left_thumb_finger.png,50,9,0
10__M_Left_thumb_finger.png,47,21,0
10__M_Left_thumb_finger.png,46,13,4
10__M_Left_thumb_finger.png,44,16,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,99,0,0
11__M_Left_index_finger.png,71,14,0
11__M_Left_index_finger.png,60,15,1
11__M_Left_index_finger.png,40,18,0
11__M_Left_index_finger.png,16,31,0
11__M_Left_index_finger.png,24,22,1
11__M_Left_index_finger.png,24,25,0
11__M_Left_index_finger.png,52,14,0
11__M_Left_index_finger.png,88,6,0
11__M_Left_index_finger.png,36,32,1
11__M_Left_index_finger.png,17,33,0
11__M_Left_index_finger.png,20,30,0
11__M_Left_index_finger.png,9,24,0
11__M_Left_index_finger.png,12,29,0
11__M_Left_index_finger.png,18,20,0
11__M_Left_index_finger.png,28,19,0
11__M_Left_index_finger.png,20,22,0
11__M_Left_index_finger.png,72,12,0
11__M_Left_index_finger.png,32,27,0
11__M_Left_index_finger.png,11,30,0
11__M_Left_index_finger.png,13,27,1
11__M_Left_index_finger.png,14,16,1
11__M_Left_index_finger.png,6,28,0
11__M_Left_index_finger.png,10,23,0
11__M_Left_index_finger.png,12,27,0
11__M_Left_index_finger.png,15,27,0
11__M_Left_index_finger.png,64,16,0
11__M_Left_index_finger.png,18,32,0
11__M_Left_index_finger.png,20,23,0
11__M_Left_index_finger.png,10,32,0
11__M_Left_index_finger.png,8,28,0
11__M_Left_index_finger.png,10,19,0
11__M_Left_index_finger.png,16,23,0
11__M_Left_index_finger.png,20,19,0
11__M_Left_index_finger.png,8,28,0
11__M_Left_index_finger.png,77,9,0
11__M_Left_index_finger.png,12,32,0
11__M_Left_index_finger.png,11,28,2
11__M_Left_index_finger.png,14,23,0
11__M_Left_index_finger.png,8,30,0
11__M_Left_index_finger.png,7,17,0
11__M_Left_index_finger.png,13,14,0
11__M_Left_index_finger.png,12,12,0
11__M_Left_index_finger.png,14,8,0
11__M_Left_index_finger.png,87,5,0
11__M_Left_index_finger.png,30,23,0
11__M_Left_index_finger.png,15,24,1
11__M_Left_index_finger.png,28,12,0
11__M_Left_index_finger.png,13,16,0
11__M_Left_index_finger.png,9,14,0
11__M_Left_index_finger.png,7,17,0
11__M_Left_index_finger.png,8,16,1
11__M_Left_index_finger.png,15,13,0
11__M_Left_index_finger.png,98,0,0
11__M_Left_index_finger.png,36,24,2
11__M_Left_index_finger.png,17,17,0
11__M_Left_index_finger.png,14,26,2
11__M_Left_index_finger.png,14,14,0
11__M_Left_index_finger.png,14,11,0
11__M_Left_index_finger.png,15,20,1
11__M_Left_index_finger.png,14,24,0
11__M_Left_index_finger.png,28,13,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,94,1,0
11__M_Left_index_finger.png,72,10,0
11__M_Left_index_finger.png,50,20,1
11__M_Left_index_finger.png,16,28,0
11__M_Left_index_finger.png,10,17,0
11__M_Left_index_finger.png,23,21,1
11__M_Left_index_finger.png,17,22,1
11__M_Left_index_finger.png,41,9,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,100,0,0
11__M_Left_index_finger.png,95,0,0
11__M_Left_index_finger.png,87,2,0
11__M_Left_index_finger.png,72,8,0
11__M_Left_index_finger.png,75,10,0
11__M_Left_index_finger.png,83,7,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,96,1,0
11__M_Left_little_finger.png,19,38,6
11__M_Left_little_finger.png,11,31,2
11__M_Left_little_finger.png,13,24,1
11__M_Left_little_finger.png,14,29,0
11__M_Left_little_finger.png,26,32,0
11__M_Left_little_finger.png,61,13,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,81,5,0
11__M_Left_little_finger.png,21,41,0
11__M_Left_little_finger.png,11,35,0
11__M_Left_little_finger.png,11,26,1
11__M_Left_little_finger.png,14,30,2
11__M_Left_little_finger.png,15,20,0
11__M_Left_little_finger.png,18,21,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,99,0,0
11__M_Left_little_finger.png,45,23,1
11__M_Left_little_finger.png,26,29,0
11__M_Left_little_finger.png,17,24,1
11__M_Left_little_finger.png,18,13,0
11__M_Left_little_finger.png,11,21,1
11__M_Left_little_finger.png,6,24,0
11__M_Left_little_finger.png,10,24,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,79,13,0
11__M_Left_little_finger.png,35,32,0
11__M_Left_little_finger.png,21,31,3
11__M_Left_little_finger.png,8,26,0
11__M_Left_little_finger.png,12,22,2
11__M_Left_little_finger.png,16,21,0
11__M_Left_little_finger.png,11,11,0
11__M_Left_little_finger.png,16,23,2
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,63,23,0
11__M_Left_little_finger.png,26,38,2
11__M_Left_little_finger.png,10,35,1
11__M_Left_little_finger.png,10,27,0
11__M_Left_little_finger.png,15,21,1
11__M_Left_little_finger.png,22,21,0
11__M_Left_little_finger.png,9,25,1
11__M_Left_little_finger.png,14,13,2
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,98,1,0
11__M_Left_little_finger.png,34,37,0
11__M_Left_little_finger.png,17,34,0
11__M_Left_little_finger.png,14,27,0
11__M_Left_little_finger.png,18,23,0
11__M_Left_little_finger.png,21,19,0
11__M_Left_little_finger.png,21,17,1
11__M_Left_little_finger.png,14,26,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,75,12,0
11__M_Left_little_finger.png,52,17,1
11__M_Left_little_finger.png,47,15,1
11__M_Left_little_finger.png,52,13,1
11__M_Left_little_finger.png,67,13,0
11__M_Left_little_finger.png,82,4,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_little_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,74,1,0
11__M_Left_middle_finger.png,9,23,1
11__M_Left_middle_finger.png,11,15,0
11__M_Left_middle_finger.png,10,14,0
11__M_Left_middle_finger.png,15,26,0
11__M_Left_middle_finger.png,34,20,0
11__M_Left_middle_finger.png,19,22,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,87,8,0
11__M_Left_middle_finger.png,20,18,0
11__M_Left_middle_finger.png,13,10,0
11__M_Left_middle_finger.png,10,5,0
11__M_Left_middle_finger.png,10,2,0
11__M_Left_middle_finger.png,12,18,0
11__M_Left_middle_finger.png,10,29,0
11__M_Left_middle_finger.png,18,23,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,68,13,1
11__M_Left_middle_finger.png,19,16,1
11__M_Left_middle_finger.png,8,3,0
11__M_Left_middle_finger.png,14,2,0
11__M_Left_middle_finger.png,7,0,0
11__M_Left_middle_finger.png,10,10,0
11__M_Left_middle_finger.png,10,24,1
11__M_Left_middle_finger.png,20,22,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,64,13,1
11__M_Left_middle_finger.png,16,30,0
11__M_Left_middle_finger.png,6,20,0
11__M_Left_middle_finger.png,11,16,1
11__M_Left_middle_finger.png,9,15,0
11__M_Left_middle_finger.png,7,2,0
11__M_Left_middle_finger.png,9,22,0
11__M_Left_middle_finger.png,15,22,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,82,7,0
11__M_Left_middle_finger.png,21,24,1
11__M_Left_middle_finger.png,15,19,1
11__M_Left_middle_finger.png,13,4,0
11__M_Left_middle_finger.png,10,2,0
11__M_Left_middle_finger.png,8,0,0
11__M_Left_middle_finger.png,9,3,0
11__M_Left_middle_finger.png,16,9,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,88,5,0
11__M_Left_middle_finger.png,18,44,0
11__M_Left_middle_finger.png,11,25,0
11__M_Left_middle_finger.png,12,9,0
11__M_Left_middle_finger.png,2,0,0
11__M_Left_middle_finger.png,9,5,0
11__M_Left_middle_finger.png,5,3,0
11__M_Left_middle_finger.png,18,13,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,80,7,1
11__M_Left_middle_finger.png,17,30,0
11__M_Left_middle_finger.png,11,10,0
11__M_Left_middle_finger.png,8,0,0
11__M_Left_middle_finger.png,13,6,0
11__M_Left_middle_finger.png,9,13,0
11__M_Left_middle_finger.png,17,16,1
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,97,0,0
11__M_Left_middle_finger.png,74,1,0
11__M_Left_middle_finger.png,58,2,0
11__M_Left_middle_finger.png,54,1,0
11__M_Left_middle_finger.png,63,8,0
11__M_Left_middle_finger.png,82,4,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_middle_finger.png,100,0,0
11__M_Left_ring_finger.png,100,0,0
11__M_Left_ring_finger.png,100,0,0
11__M_Left_ring_finger.png,96,3,0
11__M_Left_ring_finger.png,47,26,0
11__M_Left_ring_finger.png,11,36,0
11__M_Left_ring_finger.png,17,30,0
11__M_Left_ring_finger.png,24,26,0
11__M_Left_ring_finger.png,11,27,0
11__M_Left_ring_finger.png,14,25,1
11__M_Left_ring_finger.png,100,0,0
11__M_Left_ring_finger.png,100,0,0
11__M_Left_ring_finger.png,65,12,0
11__M_Left_ring_finger.png,11,34,9
11__M_Left_ring_finger.png,12,23,0
11__M_Left_ring_finger.png,12,28,0
11__M_Left_ring_finger.png,14,28,0
11__M_Left_ring_finger.png,15,25,0
11__M_Left_ring_finger.png,14,32,0
11__M_Left_ring_finger.png,100,0,0
11__M_Left_ring_finger.png,94,4,0
11__M_Left_ring_finger.png,75,10,0
11__M_Left_ring_finger.png,14,29,3
11__M_Left_ring_finger.png,16,9,1
11__M_Left_ring_finger.png,9,25,0
11__M_Left_ring_finger.png,13,18,1
11__M_Left_ring_finger.png,8,29,0
11__M_Left_ring_finger.png,11,25,0
11__M_Left_ring_finger.png,100,0,0
