filename,start_points,connection_points,branch_points
208__M_Left_index_finger.png,642,392,1
208__M_Left_index_finger.png,1059,313,16
208__M_Left_index_finger.png,299,325,19
208__M_Left_little_finger.png,1422,328,46
208__M_Left_little_finger.png,123,699,113
208__M_Left_little_finger.png,1594,169,120
208__M_Left_little_finger.png,664,482,96
208__M_Left_middle_finger.png,1126,372,66
208__M_Left_middle_finger.png,119,632,8
208__M_Left_middle_finger.png,1214,356,91
208__M_Left_middle_finger.png,459,564,17
208__M_Left_ring_finger.png,1199,358,31
208__M_Left_ring_finger.png,145,641,35
208__M_Left_ring_finger.png,1154,394,91
208__M_Left_ring_finger.png,592,511,20
208__M_Left_thumb_finger.png,1114,400,93
208__M_Left_thumb_finger.png,139,643,76
208__M_Left_thumb_finger.png,1097,422,47
208__M_Left_thumb_finger.png,290,417,16
216__M_Left_index_finger.png,1270,338,11
216__M_Left_index_finger.png,822,334,2
216__M_Left_index_finger.png,1047,370,10
216__M_Left_index_finger.png,202,456,12
216__M_Left_little_finger.png,1620,175,32
216__M_Left_little_finger.png,468,573,108
216__M_Left_little_finger.png,1471,286,26
216__M_Left_little_finger.png,271,728,41
216__M_Left_middle_finger.png,1113,373,37
216__M_Left_middle_finger.png,246,298,2
216__M_Left_middle_finger.png,1182,337,20
216__M_Left_middle_finger.png,158,431,15
216__M_Left_ring_finger.png,1019,388,20
216__M_Left_ring_finger.png,134,265,3
216__M_Left_ring_finger.png,1018,410,53
216__M_Left_ring_finger.png,318,239,2
216__M_Left_thumb_finger.png,1586,197,4
216__M_Left_thumb_finger.png,216,415,14
216__M_Left_thumb_finger.png,1229,318,10
216__M_Left_thumb_finger.png,200,598,8
21__M_Left_index_finger.png,1682,131,3
21__M_Left_index_finger.png,516,470,5
21__M_Left_index_finger.png,1656,119,2
21__M_Left_index_finger.png,316,527,13
21__M_Left_little_finger.png,1634,117,4
21__M_Left_little_finger.png,630,237,8
21__M_Left_little_finger.png,1511,168,7
21__M_Left_little_finger.png,245,413,13
21__M_Left_middle_finger.png,1583,166,2
21__M_Left_middle_finger.png,314,507,11
21__M_Left_middle_finger.png,1585,144,3
21__M_Left_middle_finger.png,228,598,6
21__M_Left_ring_finger.png,1802,72,3
21__M_Left_ring_finger.png,314,428,23
21__M_Left_ring_finger.png,1788,106,5
21__M_Left_ring_finger.png,296,498,3
21__M_Left_thumb_finger.png,1624,154,6
21__M_Left_thumb_finger.png,585,506,21
21__M_Left_thumb_finger.png,1413,217,7
21__M_Left_thumb_finger.png,350,456,21
221__M_Left_index_finger.png,1324,186,15
221__M_Left_index_finger.png,246,165,2
221__M_Left_index_finger.png,1583,62,7
221__M_Left_index_finger.png,450,105,2
221__M_Left_little_finger.png,1970,41,1
221__M_Left_little_finger.png,340,377,18
221__M_Left_little_finger.png,2080,9,0
221__M_Left_little_finger.png,1090,154,8
221__M_Left_middle_finger.png,1588,131,9
221__M_Left_middle_finger.png,375,161,3
221__M_Left_middle_finger.png,1472,213,16
221__M_Left_middle_finger.png,191,255,4
221__M_Left_ring_finger.png,1683,123,9
221__M_Left_ring_finger.png,647,135,4
221__M_Left_ring_finger.png,1477,197,22
221__M_Left_ring_finger.png,211,153,6
221__M_Left_thumb_finger.png,1332,271,7
221__M_Left_thumb_finger.png,341,538,26
221__M_Left_thumb_finger.png,1147,284,3
221__M_Left_thumb_finger.png,206,512,5
291__M_Left_index_finger.png,1148,324,7
291__M_Left_index_finger.png,317,300,2
291__M_Left_index_finger.png,1607,114,1
291__M_Left_index_finger.png,938,115,0
291__M_Left_little_finger.png,1823,109,10
291__M_Left_little_finger.png,1099,209,9
291__M_Left_little_finger.png,1622,150,9
291__M_Left_little_finger.png,328,282,13
291__M_Left_middle_finger.png,1288,256,14
291__M_Left_middle_finger.png,362,391,5
291__M_Left_middle_finger.png,1521,123,3
291__M_Left_middle_finger.png,605,364,29
291__M_Left_ring_finger.png,1345,225,13
291__M_Left_ring_finger.png,306,338,22
291__M_Left_ring_finger.png,1383,213,3
291__M_Left_ring_finger.png,822,291,9
291__M_Left_thumb_finger.png,1340,321,10
291__M_Left_thumb_finger.png,458,497,12
291__M_Left_thumb_finger.png,1158,414,16
291__M_Left_thumb_finger.png,192,390,11
400__M_Left_index_finger.png,1242,374,35
400__M_Left_index_finger.png,648,344,15
400__M_Left_index_finger.png,1209,358,43
400__M_Left_index_finger.png,347,436,15
400__M_Left_little_finger.png,1811,132,27
400__M_Left_little_finger.png,802,390,39
400__M_Left_little_finger.png,1723,149,12
400__M_Left_little_finger.png,494,510,56
400__M_Left_middle_finger.png,1335,279,18
400__M_Left_middle_finger.png,848,397,8
400__M_Left_middle_finger.png,1428,254,19
400__M_Left_middle_finger.png,701,464,50
400__M_Left_ring_finger.png,1031,354,36
400__M_Left_ring_finger.png,1050,253,38
400__M_Left_ring_finger.png,1045,376,43
400__M_Left_ring_finger.png,1080,300,35
400__M_Left_thumb_finger.png,1579,227,6
400__M_Left_thumb_finger.png,398,756,113
400__M_Left_thumb_finger.png,1272,323,29
400__M_Left_thumb_finger.png,350,658,61
408__M_Left_index_finger.png,1504,249,10
408__M_Left_index_finger.png,588,520,8
408__M_Left_index_finger.png,1114,403,26
408__M_Left_index_finger.png,175,492,12
408__M_Left_little_finger.png,1174,377,35
408__M_Left_little_finger.png,446,577,26
408__M_Left_little_finger.png,1505,281,14
408__M_Left_little_finger.png,1051,402,20
408__M_Left_middle_finger.png,1238,350,23
408__M_Left_middle_finger.png,240,639,20
408__M_Left_middle_finger.png,1516,229,21
408__M_Left_middle_finger.png,586,346,7
408__M_Left_ring_finger.png,1810,127,6
408__M_Left_ring_finger.png,726,503,50
408__M_Left_ring_finger.png,1505,229,16
408__M_Left_ring_finger.png,179,690,16
408__M_Left_thumb_finger.png,1335,264,10
408__M_Left_thumb_finger.png,393,547,6
408__M_Left_thumb_finger.png,1290,315,12
408__M_Left_thumb_finger.png,676,408,22
413__M_Left_index_finger.png,1394,206,6
413__M_Left_index_finger.png,469,333,8
413__M_Left_index_finger.png,1442,142,11
413__M_Left_index_finger.png,364,373,33
413__M_Left_little_finger.png,1968,30,1
413__M_Left_little_finger.png,1129,246,10
413__M_Left_little_finger.png,1517,94,0
413__M_Left_little_finger.png,242,262,15
413__M_Left_middle_finger.png,1358,205,16
413__M_Left_middle_finger.png,371,415,7
413__M_Left_middle_finger.png,1178,282,66
413__M_Left_middle_finger.png,374,486,16
413__M_Left_ring_finger.png,1755,127,4
413__M_Left_ring_finger.png,631,430,27
413__M_Left_ring_finger.png,1423,255,8
413__M_Left_ring_finger.png,236,443,14
413__M_Left_thumb_finger.png,1799,107,0
413__M_Left_thumb_finger.png,552,528,13
413__M_Left_thumb_finger.png,1542,173,1
413__M_Left_thumb_finger.png,209,641,27
448__M_Left_index_finger.png,1277,178,0
448__M_Left_index_finger.png,606,198,1
448__M_Left_index_finger.png,818,309,7
448__M_Left_index_finger.png,120,210,4
448__M_Left_little_finger.png,1310,214,10
448__M_Left_little_finger.png,224,436,8
448__M_Left_little_finger.png,1249,223,6
448__M_Left_little_finger.png,281,393,5
448__M_Left_middle_finger.png,979,289,6
448__M_Left_middle_finger.png,132,356,2
448__M_Left_middle_finger.png,968,374,4
448__M_Left_middle_finger.png,170,516,1
448__M_Left_ring_finger.png,1336,185,5
448__M_Left_ring_finger.png,198,316,4
448__M_Left_ring_finger.png,1556,158,4
448__M_Left_ring_finger.png,422,397,3
448__M_Left_thumb_finger.png,1297,157,2
448__M_Left_thumb_finger.png,120,215,0
448__M_Left_thumb_finger.png,1135,159,14
448__M_Left_thumb_finger.png,208,248,5
4__M_Left_index_finger.png,1695,163,5
4__M_Left_index_finger.png,589,561,4
4__M_Left_index_finger.png,1430,255,9
4__M_Left_index_finger.png,148,641,26
4__M_Left_little_finger.png,1713,174,19
4__M_Left_little_finger.png,570,316,56
4__M_Left_little_finger.png,1613,200,9
4__M_Left_little_finger.png,319,394,8
4__M_Left_middle_finger.png,1615,208,8
4__M_Left_middle_finger.png,1041,426,20
4__M_Left_middle_finger.png,1418,264,8
4__M_Left_middle_finger.png,683,500,27
4__M_Left_ring_finger.png,1614,206,23
4__M_Left_ring_finger.png,555,510,8
4__M_Left_ring_finger.png,1272,325,8
4__M_Left_ring_finger.png,227,523,8
4__M_Left_thumb_finger.png,1898,77,0
4__M_Left_thumb_finger.png,1228,294,24
4__M_Left_thumb_finger.png,1585,179,8
4__M_Left_thumb_finger.png,363,539,13
528__F_Left_index_finger.png,1512,246,18
528__F_Left_index_finger.png,814,445,27
528__F_Left_index_finger.png,1109,408,29
528__F_Left_index_finger.png,495,529,20
528__F_Left_little_finger.png,1862,94,9
528__F_Left_little_finger.png,1550,183,3
528__F_Left_little_finger.png,1149,369,54
528__F_Left_little_finger.png,222,461,26
528__F_Left_middle_finger.png,1625,198,25
528__F_Left_middle_finger.png,849,432,28
528__F_Left_middle_finger.png,1121,405,23
528__F_Left_middle_finger.png,323,582,20
528__F_Left_ring_finger.png,1221,366,38
528__F_Left_ring_finger.png,409,651,54
528__F_Left_ring_finger.png,1336,299,25
528__F_Left_ring_finger.png,1244,291,14
528__F_Left_thumb_finger.png,1584,234,13
528__F_Left_thumb_finger.png,361,599,11
528__F_Left_thumb_finger.png,1381,285,28
528__F_Left_thumb_finger.png,275,529,31
565__M_Left_index_finger.png,1196,321,11
565__M_Left_index_finger.png,232,339,2
565__M_Left_index_finger.png,1471,190,10
565__M_Left_index_finger.png,389,162,1
565__M_Left_little_finger.png,1747,155,27
565__M_Left_little_finger.png,762,518,72
565__M_Left_little_finger.png,1665,207,5
565__M_Left_little_finger.png,442,667,22
565__M_Left_middle_finger.png,1226,307,27
565__M_Left_middle_finger.png,687,363,3
565__M_Left_middle_finger.png,1291,334,20
565__M_Left_middle_finger.png,451,438,8
565__M_Left_ring_finger.png,931,448,45
565__M_Left_ring_finger.png,286,508,14
565__M_Left_ring_finger.png,1112,372,28
565__M_Left_ring_finger.png,758,384,12
565__M_Left_thumb_finger.png,997,398,6
565__M_Left_thumb_finger.png,404,581,11
565__M_Left_thumb_finger.png,753,514,7
565__M_Left_thumb_finger.png,203,397,4
566__M_Left_index_finger.png,1321,267,14
566__M_Left_index_finger.png,221,360,16
566__M_Left_index_finger.png,1474,245,9
566__M_Left_index_finger.png,867,300,7
566__M_Left_little_finger.png,1628,217,30
566__M_Left_little_finger.png,558,612,45
566__M_Left_little_finger.png,1771,162,14
566__M_Left_little_finger.png,1109,350,43
566__M_Left_middle_finger.png,1321,321,17
566__M_Left_middle_finger.png,211,632,20
566__M_Left_middle_finger.png,1405,246,7
566__M_Left_middle_finger.png,387,610,50
566__M_Left_ring_finger.png,1361,306,45
566__M_Left_ring_finger.png,173,546,54
566__M_Left_ring_finger.png,1472,255,9
566__M_Left_ring_finger.png,888,357,23
566__M_Left_thumb_finger.png,1656,173,11
566__M_Left_thumb_finger.png,962,377,11
566__M_Left_thumb_finger.png,1217,352,7
566__M_Left_thumb_finger.png,295,510,16
578__M_Left_index_finger.png,1797,99,3
578__M_Left_index_finger.png,957,351,15
578__M_Left_index_finger.png,1413,279,21
578__M_Left_index_finger.png,275,534,36
578__M_Left_little_finger.png,1812,119,17
578__M_Left_little_finger.png,846,549,58
578__M_Left_little_finger.png,1709,169,31
578__M_Left_little_finger.png,921,512,30
578__M_Left_middle_finger.png,1549,248,23
578__M_Left_middle_finger.png,422,508,11
578__M_Left_middle_finger.png,1567,232,15
578__M_Left_middle_finger.png,294,666,49
578__M_Left_ring_finger.png,1655,214,14
578__M_Left_ring_finger.png,595,389,4
578__M_Left_ring_finger.png,1541,261,22
578__M_Left_ring_finger.png,437,497,29
578__M_Left_thumb_finger.png,1569,157,3
578__M_Left_thumb_finger.png,571,487,18
578__M_Left_thumb_finger.png,1468,255,8
578__M_Left_thumb_finger.png,568,484,44
8__M_Left_index_finger.png,1081,405,18
8__M_Left_index_finger.png,1091,292,11
8__M_Left_index_finger.png,1067,337,23
8__M_Left_index_finger.png,322,384,5
8__M_Left_little_finger.png,1856,114,6
8__M_Left_little_finger.png,665,360,5
8__M_Left_little_finger.png,1819,117,6
8__M_Left_little_finger.png,728,312,20
8__M_Left_middle_finger.png,825,472,38
8__M_Left_middle_finger.png,333,495,24
8__M_Left_middle_finger.png,1192,311,28
8__M_Left_middle_finger.png,356,414,11
8__M_Left_ring_finger.png,1638,146,3
8__M_Left_ring_finger.png,887,221,7
8__M_Left_ring_finger.png,877,316,18
8__M_Left_ring_finger.png,164,98,3
8__M_Left_thumb_finger.png,823,476,22
8__M_Left_thumb_finger.png,296,508,10
8__M_Left_thumb_finger.png,758,546,34
8__M_Left_thumb_finger.png,255,416,18
